country,country_code,year_week,level,region,region_name,new_cases,tests_done,population,testing_rate,positivity_rate,testing_data_source
Norway,NO,2022-W24,national,NO,Norway,3068,15024,5425270,276.9263097,20.42066028,TESSy COVID-19
Norway,NO,2022-W25,national,NO,Norway,4605,17580,5425270,324.0391722,26.19453925,TESSy COVID-19
Norway,NO,2022-W26,national,NO,Norway,3838,15753,5425270,290.3634289,24.36361328,TESSy COVID-19
Norway,NO,2022-W27,national,NO,Norway,2353,11870,5425270,218.7909542,19.8230834,TESSy COVID-19
Norway,NO,2022-W28,national,NO,Norway,1987,10514,5425270,193.7968064,18.89861138,TESSy COVID-19
Norway,NO,2022-W29,national,NO,Norway,1600,9122,5425270,168.1390972,17.54001316,TESSy COVID-19
Norway,NO,2022-W30,national,NO,Norway,1341,7804,5425270,143.8453754,17.18349564,TESSy COVID-19
Norway,NO,2022-W31,national,NO,Norway,1142,6969,5425270,128.4544364,16.38685608,TESSy COVID-19
Norway,NO,2022-W32,national,NO,Norway,1107,6625,5425270,122.1137381,16.70943396,TESSy COVID-19
Norway,NO,2022-W33,national,NO,Norway,851,6390,5425270,117.7821565,13.31768388,TESSy COVID-19
Norway,NO,2022-W34,national,NO,Norway,742,6417,5425270,118.2798275,11.56303569,TESSy COVID-19
Norway,NO,2022-W35,national,NO,Norway,647,6708,5425270,123.6436159,9.645199761,TESSy COVID-19
Norway,NO,2022-W36,national,NO,Norway,546,6530,5425270,120.3626732,8.361408882,TESSy COVID-19
Norway,NO,2022-W37,national,NO,Norway,522,6512,5425270,120.0308925,8.015970516,TESSy COVID-19
Norway,NO,2022-W38,national,NO,Norway,448,6771,5425270,124.8048484,6.616452518,TESSy COVID-19
Norway,NO,2022-W39,national,NO,Norway,492,6642,5425270,122.4270866,7.407407407,TESSy COVID-19
Norway,NO,2022-W40,national,NO,Norway,514,6652,5425270,122.6114092,7.726999399,TESSy COVID-19
Norway,NO,2022-W41,national,NO,Norway,500,6218,5425270,114.6118073,8.041170794,TESSy COVID-19
Norway,NO,2022-W42,national,NO,Norway,567,6208,5425270,114.4274847,9.133376289,TESSy COVID-19
Norway,NO,2022-W43,national,NO,Norway,783,6838,5425270,126.03981,11.45071658,TESSy COVID-19
Norway,NO,2022-W44,national,NO,Norway,889,7227,5425270,133.2099601,12.30109312,TESSy COVID-19
Norway,NO,2022-W45,national,NO,Norway,911,7606,5425270,140.1957875,11.97738627,TESSy COVID-19
Norway,NO,2022-W46,national,NO,Norway,924,7527,5425270,138.7396388,12.27580709,TESSy COVID-19
Norway,NO,2022-W47,national,NO,Norway,1032,8208,5425270,151.2920094,12.57309942,TESSy COVID-19
Norway,NO,2022-W48,national,NO,Norway,1085,8449,5425270,155.7341847,12.84175642,TESSy COVID-19
Norway,NO,2022-W49,national,NO,Norway,1320,9796,5425270,180.5624421,13.47488771,TESSy COVID-19
Norway,NO,2022-W50,national,NO,Norway,1523,11486,5425270,211.7129654,13.25962041,TESSy COVID-19
Norway,NO,2022-W51,national,NO,Norway,1508,12269,5425270,226.1454269,12.29114027,TESSy COVID-19
Norway,NO,2022-W52,national,NO,Norway,1244,11000,5425270,202.7548859,11.30909091,TESSy COVID-19
Norway,NO,2023-W01,national,NO,Norway,1039,13571,5425270,250.1442325,7.656031243,TESSy COVID-19
Norway,NO,2023-W02,national,NO,Norway,633,10902,5425270,200.9485242,5.806274078,TESSy COVID-19
Norway,NO,2023-W03,national,NO,Norway,409,8841,5425270,162.9596315,4.62617351,TESSy COVID-19
Norway,NO,2023-W04,national,NO,Norway,346,8702,5425270,160.397547,3.976097449,TESSy COVID-19
Norway,NO,2023-W05,national,NO,Norway,293,8421,5425270,155.2180813,3.479396746,TESSy COVID-19
Norway,NO,2023-W06,national,NO,Norway,293,8155,5425270,150.3150995,3.592887799,TESSy COVID-19
Norway,NO,2023-W07,national,NO,Norway,291,8031,5425270,148.029499,3.623459096,TESSy COVID-19
Norway,NO,2023-W08,national,NO,Norway,284,7332,5425270,135.1453476,3.873431533,TESSy COVID-19
Norway,NO,2023-W09,national,NO,Norway,365,6948,5425270,128.0673589,5.253310305,TESSy COVID-19
Norway,NO,2023-W10,national,NO,Norway,348,7259,5425270,133.7997925,4.794048767,TESSy COVID-19
Norway,NO,2023-W11,national,NO,Norway,448,7138,5425270,131.5694887,6.276267862,TESSy COVID-19
Norway,NO,2023-W12,national,NO,Norway,532,7209,5425270,132.8781793,7.379664309,TESSy COVID-19
Norway,NO,2023-W13,national,NO,Norway,667,7373,5425270,135.9010704,9.04652109,TESSy COVID-19
Norway,NO,2023-W14,national,NO,Norway,494,4642,5425270,85.56256186,10.64196467,TESSy COVID-19
Norway,NO,2023-W15,national,NO,Norway,546,6335,5425270,116.768382,8.61878453,TESSy COVID-19
Norway,NO,2023-W16,national,NO,Norway,503,5881,5425270,108.4001349,8.552967182,TESSy COVID-19
Norway,NO,2023-W17,national,NO,Norway,400,5386,5425270,99.27616506,7.426661716,TESSy COVID-19
Norway,NO,2023-W18,national,NO,Norway,385,5003,5425270,92.21660857,7.69538277,TESSy COVID-19
Norway,NO,2023-W19,national,NO,Norway,340,5550,5425270,102.2990561,6.126126126,TESSy COVID-19
Norway,NO,2023-W20,national,NO,Norway,246,4205,5425270,77.50766321,5.850178359,TESSy COVID-19
Norway,NO,2023-W21,national,NO,Norway,236,5387,5425270,99.29459732,4.380917022,TESSy COVID-19
Norway,NO,2023-W22,national,NO,Norway,163,4326,5425270,79.73796696,3.767914933,TESSy COVID-19
Norway,NO,2023-W23,national,NO,Norway,206,4555,5425270,83.95895504,4.522502744,TESSy COVID-19
Norway,NO,2023-W24,national,NO,Norway,169,4255,5425270,78.42927633,3.971797885,TESSy COVID-19
Norway,NO,2023-W25,national,NO,Norway,125,3963,5425270,73.04705572,3.154176129,TESSy COVID-19
Norway,NO,2023-W26,national,NO,Norway,107,3705,5425270,68.29153203,2.887989204,TESSy COVID-19
Norway,NO,2023-W27,national,NO,Norway,82,3432,5425270,63.25952441,2.389277389,TESSy COVID-19
Norway,NO,2023-W28,national,NO,Norway,78,3148,5425270,58.0247619,2.477763659,TESSy COVID-19
Norway,NO,2023-W29,national,NO,Norway,113,3180,5425270,58.6145943,3.553459119,TESSy COVID-19
Norway,NO,2023-W30,national,NO,Norway,142,3219,5425270,59.33345253,4.41130786,TESSy COVID-19
Norway,NO,2023-W31,national,NO,Norway,180,3346,5425270,61.67434985,5.379557681,TESSy COVID-19
Norway,NO,2023-W32,national,NO,Norway,226,3504,5425270,64.5866473,6.449771689,TESSy COVID-19
Norway,NO,2023-W33,national,NO,Norway,259,3968,5425270,73.13921703,6.527217742,TESSy COVID-19
Norway,NO,2023-W34,national,NO,Norway,410,4650,5425270,85.71001996,8.817204301,TESSy COVID-19
Norway,NO,2023-W35,national,NO,Norway,396,4857,5425270,89.52549827,8.153180976,TESSy COVID-19
Poland,PL,2020-W01,national,PL,Poland,NA,NA,37654247,NA,NA,NA
Poland,PL,2020-W02,national,PL,Poland,NA,NA,37654247,NA,NA,NA
Poland,PL,2020-W03,national,PL,Poland,NA,NA,37654247,NA,NA,NA
Poland,PL,2020-W04,national,PL,Poland,NA,NA,37654247,NA,NA,NA
Poland,PL,2020-W05,national,PL,Poland,NA,NA,37654247,NA,NA,NA
Poland,PL,2020-W06,national,PL,Poland,NA,NA,37654247,NA,NA,NA
Poland,PL,2020-W07,national,PL,Poland,NA,NA,37654247,NA,NA,NA
Poland,PL,2020-W08,national,PL,Poland,NA,NA,37654247,NA,NA,NA
Poland,PL,2020-W09,national,PL,Poland,NA,NA,37654247,NA,NA,NA
Poland,PL,2020-W10,national,PL,Poland,11,603,37654247,1.601412983,1.824212272,TESSy COVID-19
Poland,PL,2020-W11,national,PL,Poland,114,5835,37654247,15.49625996,1.953727506,TESSy COVID-19
Poland,PL,2020-W12,national,PL,Poland,509,13328,37654247,35.39574168,3.819027611,TESSy COVID-19
Poland,PL,2020-W13,national,PL,Poland,1228,26137,37654247,69.41315278,4.698320389,TESSy COVID-19
Poland,PL,2020-W14,national,PL,Poland,2240,39315,37654247,104.410533,5.697570902,TESSy COVID-19
Poland,PL,2020-W15,national,PL,Poland,2572,58636,37654247,155.722142,4.386383792,TESSy COVID-19
Poland,PL,2020-W16,national,PL,Poland,2550,68619,37654247,182.2344236,3.716171906,TESSy COVID-19
Poland,PL,2020-W17,national,PL,Poland,2330,85170,37654247,226.1896248,2.73570506,TESSy COVID-19
Poland,PL,2020-W18,national,PL,Poland,2139,84208,37654247,223.6348001,2.540138704,TESSy COVID-19
Poland,PL,2020-W19,national,PL,Poland,2303,106419,37654247,282.6215061,2.16408724,TESSy COVID-19
Poland,PL,2020-W20,national,PL,Poland,2533,137144,37654247,364.2192075,1.846963775,TESSy COVID-19
Poland,PL,2020-W21,national,PL,Poland,2759,145463,37654247,386.3123328,1.896702254,TESSy COVID-19
Poland,PL,2020-W22,national,PL,Poland,2496,137303,37654247,364.6414706,1.81787725,TESSy COVID-19
Poland,PL,2020-W23,national,PL,Poland,2777,129522,37654247,343.9771349,2.144037306,TESSy COVID-19
Poland,PL,2020-W24,national,PL,Poland,2831,120030,37654247,318.7688231,2.358577022,TESSy COVID-19
Poland,PL,2020-W25,national,PL,Poland,2539,140738,37654247,373.7639475,1.804061448,TESSy COVID-19
Poland,PL,2020-W26,national,PL,Poland,1976,131241,37654247,348.542357,1.505627053,TESSy COVID-19
Poland,PL,2020-W27,national,PL,Poland,2043,130905,37654247,347.6500274,1.560673771,TESSy COVID-19
Poland,PL,2020-W28,national,PL,Poland,1941,124140,37654247,329.6839265,1.563557274,TESSy COVID-19
Poland,PL,2020-W29,national,PL,Poland,2213,124200,37654247,329.8432711,1.781803543,TESSy COVID-19
Poland,PL,2020-W30,national,PL,Poland,2961,124664,37654247,331.0755358,2.375184496,TESSy COVID-19
Poland,PL,2020-W31,national,PL,Poland,3829,141420,37654247,375.5751642,2.707537831,TESSy COVID-19
Poland,PL,2020-W32,national,PL,Poland,4897,152995,37654247,406.3153885,3.200758195,TESSy COVID-19
Poland,PL,2020-W33,national,PL,Poland,4893,153238,37654247,406.9607341,3.193072214,TESSy COVID-19
Poland,PL,2020-W34,national,PL,Poland,5078,168947,37654247,448.6797997,3.005676336,TESSy COVID-19
Poland,PL,2020-W35,national,PL,Poland,5108,163828,37654247,435.0850516,3.117904143,TESSy COVID-19
Poland,PL,2020-W36,national,PL,Poland,3954,147696,37654247,392.2426068,2.677120572,TESSy COVID-19
Poland,PL,2020-W37,national,PL,Poland,3328,128316,37654247,340.7743089,2.593597057,TESSy COVID-19
Poland,PL,2020-W38,national,PL,Poland,5088,133935,37654247,355.6969284,3.798857655,TESSy COVID-19
Poland,PL,2020-W39,national,PL,Poland,8090,146981,37654247,390.3437506,5.504112776,TESSy COVID-19
Poland,PL,2020-W40,national,PL,Poland,12744,182437,37654247,484.5057717,6.985425106,TESSy COVID-19
Poland,PL,2020-W41,national,PL,Poland,25742,234359,37654247,622.3972557,10.98400317,TESSy COVID-19
Poland,PL,2020-W42,national,PL,Poland,49950,306145,37654247,813.0424172,16.31579807,TESSy COVID-19
Poland,PL,2020-W43,national,PL,Poland,77922,366095,37654247,972.2542055,21.28463923,TESSy COVID-19
Poland,PL,2020-W44,national,PL,Poland,126214,460691,37654247,1223.476863,27.39667152,TESSy COVID-19
Poland,PL,2020-W45,national,PL,Poland,166613,447550,37654247,1188.577745,37.22779578,TESSy COVID-19
Poland,PL,2020-W46,national,PL,Poland,166547,385141,37654247,1022.835485,43.24312395,TESSy COVID-19
Poland,PL,2020-W47,national,PL,Poland,148359,383140,37654247,1017.521344,38.72187712,TESSy COVID-19
Poland,PL,2020-W48,national,PL,Poland,100911,344010,37654247,913.602123,29.3337403,TESSy COVID-19
Poland,PL,2020-W49,national,PL,Poland,77033,343256,37654247,911.5996929,22.44185098,TESSy COVID-19
Poland,PL,2020-W50,national,PL,Poland,72664,327081,37654247,868.6430511,22.21590371,TESSy COVID-19
Poland,PL,2020-W51,national,PL,Poland,66790,309243,37654247,821.2699088,21.59790197,TESSy COVID-19
Poland,PL,2020-W52,national,PL,Poland,53668,240540,37654247,638.8124028,22.31146587,TESSy COVID-19
Poland,PL,2020-W53,national,PL,Poland,62386,281985,37654247,748.8796682,22.12387184,TESSy COVID-19
Poland,PL,2021-W01,national,PL,Poland,67219,335397,37654247,890.7282092,20.04162232,TESSy COVID-19
Poland,PL,2021-W02,national,PL,Poland,48578,426357,37654247,1132.294586,11.39373811,TESSy COVID-19
Poland,PL,2021-W03,national,PL,Poland,38948,284371,37654247,755.2162708,13.69619265,TESSy COVID-19
Poland,PL,2021-W04,national,PL,Poland,37763,234632,37654247,623.1222736,16.09456511,TESSy COVID-19
Poland,PL,2021-W05,national,PL,Poland,36794,271488,37654247,721.0023347,13.55271688,TESSy COVID-19
Poland,PL,2021-W06,national,PL,Poland,38814,302974,37654247,804.6210564,12.81100028,TESSy COVID-19
Poland,PL,2021-W07,national,PL,Poland,51154,317359,37654247,842.8239184,16.11865427,TESSy COVID-19
Poland,PL,2021-W08,national,PL,Poland,69123,342286,37654247,909.0236222,20.1945157,TESSy COVID-19
Poland,PL,2021-W09,national,PL,Poland,89419,379380,37654247,1007.53575,23.56977173,TESSy COVID-19
Poland,PL,2021-W10,national,PL,Poland,117089,450223,37654247,1195.676546,26.00688992,TESSy COVID-19
Poland,PL,2021-W11,national,PL,Poland,155552,520899,37654247,1383.373833,29.86221897,TESSy COVID-19
Poland,PL,2021-W12,national,PL,Poland,194006,621069,37654247,1649.399602,31.23743095,TESSy COVID-19
Poland,PL,2021-W13,national,PL,Poland,180514,600052,37654247,1593.583853,30.08305947,TESSy COVID-19
Poland,PL,2021-W14,national,PL,Poland,138144,610218,37654247,1620.582135,22.63846691,TESSy COVID-19
Poland,PL,2021-W15,national,PL,Poland,108715,553882,37654247,1470.968202,19.62782687,TESSy COVID-19
Poland,PL,2021-W16,national,PL,Poland,67003,441188,37654247,1171.681909,15.18694978,TESSy COVID-19
Poland,PL,2021-W17,national,PL,Poland,43437,401568,37654247,1066.461374,10.81684796,TESSy COVID-19
Poland,PL,2021-W18,national,PL,Poland,29332,372509,37654247,989.2881406,7.874172168,TESSy COVID-19
Poland,PL,2021-W19,national,PL,Poland,20539,386018,37654247,1025.164572,5.320736339,TESSy COVID-19
Poland,PL,2021-W20,national,PL,Poland,10998,364750,37654247,968.6822313,3.015215901,TESSy COVID-19
Poland,PL,2021-W21,national,PL,Poland,6122,378348,37654247,1004.795024,1.618087052,TESSy COVID-19
Poland,PL,2021-W22,national,PL,Poland,3056,332190,37654247,882.2112417,0.9199554472,TESSy COVID-19
Poland,PL,2021-W23,national,PL,Poland,2140,368412,37654247,978.4075618,0.5808714157,TESSy COVID-19
Poland,PL,2021-W24,national,PL,Poland,1224,330421,37654247,877.5132324,0.3704365037,TESSy COVID-19
Poland,PL,2021-W25,national,PL,Poland,846,310980,37654247,825.8829343,0.2720432182,TESSy COVID-19
Poland,PL,2021-W26,national,PL,Poland,619,289999,37654247,770.162792,0.2134490119,TESSy COVID-19
Poland,PL,2021-W27,national,PL,Poland,560,278451,37654247,739.4942727,0.2011125835,TESSy COVID-19
Poland,PL,2021-W28,national,PL,Poland,629,268419,37654247,712.8518597,0.2343351253,TESSy COVID-19
Poland,PL,2021-W29,national,PL,Poland,738,262231,37654247,696.4181225,0.2814312572,TESSy COVID-19
Poland,PL,2021-W30,national,PL,Poland,896,257193,37654247,683.0384897,0.348376511,TESSy COVID-19
Poland,PL,2021-W31,national,PL,Poland,1042,274203,37654247,728.2126768,0.3800104302,TESSy COVID-19
Poland,PL,2021-W32,national,PL,Poland,1301,275165,37654247,730.7675015,0.4728072248,TESSy COVID-19
Poland,PL,2021-W33,national,PL,Poland,1350,268524,37654247,713.1307127,0.5027483577,TESSy COVID-19
Poland,PL,2021-W34,national,PL,Poland,1612,258262,37654247,685.8774788,0.6241723521,TESSy COVID-19
Poland,PL,2021-W35,national,PL,Poland,2283,254018,37654247,674.6065059,0.8987552063,TESSy COVID-19
Poland,PL,2021-W36,national,PL,Poland,3251,256571,37654247,681.3866176,1.267095658,TESSy COVID-19
Poland,PL,2021-W37,national,PL,Poland,4380,261471,37654247,694.3997579,1.675137969,TESSy COVID-19
Poland,PL,2021-W38,national,PL,Poland,5358,262080,37654247,696.0171053,2.044413919,TESSy COVID-19
Poland,PL,2021-W39,national,PL,Poland,7896,269103,37654247,714.6683879,2.934192484,TESSy COVID-19
Poland,PL,2021-W40,national,PL,Poland,11756,254472,37654247,675.8122132,4.619761703,TESSy COVID-19
Poland,PL,2021-W41,national,PL,Poland,17820,267253,37654247,709.7552635,6.667839089,TESSy COVID-19
Poland,PL,2021-W42,national,PL,Poland,34756,310998,37654247,825.9307376,11.17563457,TESSy COVID-19
Poland,PL,2021-W43,national,PL,Poland,54275,360516,37654247,957.4378157,15.05481033,TESSy COVID-19
Poland,PL,2021-W44,national,PL,Poland,81382,423818,37654247,1125.551654,19.20211034,TESSy COVID-19
Poland,PL,2021-W45,national,PL,Poland,102486,459945,37654247,1221.495679,22.2822294,TESSy COVID-19
Poland,PL,2021-W46,national,PL,Poland,143720,584622,37654247,1552.605739,24.58340603,TESSy COVID-19
Poland,PL,2021-W47,national,PL,Poland,163227,643065,37654247,1707.815323,25.38265961,TESSy COVID-19
Poland,PL,2021-W48,national,PL,Poland,163689,660641,37654247,1754.492661,24.77729962,TESSy COVID-19
Poland,PL,2021-W49,national,PL,Poland,154947,658529,37654247,1748.883731,23.52925991,TESSy COVID-19
Poland,PL,2021-W50,national,PL,Poland,128823,639047,37654247,1697.144548,20.15861118,TESSy COVID-19
Poland,PL,2021-W51,national,PL,Poland,86433,520394,37654247,1382.032683,16.60914615,TESSy COVID-19
Poland,PL,2021-W52,national,PL,Poland,78982,564013,37654247,1497.873533,14.00357793,TESSy COVID-19
Poland,PL,2022-W01,national,PL,Poland,87142,594419,37654247,1578.624053,14.66002937,TESSy COVID-19
Poland,PL,2022-W02,national,PL,Poland,102503,614371,37654247,1631.611435,16.68421849,TESSy COVID-19
Poland,PL,2022-W03,national,PL,Poland,223842,843032,37654247,2238.876268,26.55201701,TESSy COVID-19
Poland,PL,2022-W04,national,PL,Poland,338793,1099770,37654247,2920.706395,30.80580485,TESSy COVID-19
Poland,PL,2022-W05,national,PL,Poland,335786,1026041,37654247,2724.901125,32.72637253,TESSy COVID-19
Poland,PL,2022-W06,national,PL,Poland,227481,841485,37654247,2234.767834,27.03328045,TESSy COVID-19
Poland,PL,2022-W07,national,PL,Poland,148475,676104,37654247,1795.558413,21.96037888,TESSy COVID-19
Poland,PL,2022-W08,national,PL,Poland,103645,551664,37654247,1465.077764,18.78770411,TESSy COVID-19
Poland,PL,2022-W09,national,PL,Poland,80285,487652,37654247,1295.078348,16.46358469,TESSy COVID-19
Poland,PL,2022-W10,national,PL,Poland,76640,477348,37654247,1267.713573,16.0553726,TESSy COVID-19
Poland,PL,2022-W11,national,PL,Poland,71327,465417,37654247,1236.027904,15.32539636,TESSy COVID-19
Poland,PL,2022-W12,national,PL,Poland,50291,408132,37654247,1083.893671,12.32223888,TESSy COVID-19
Poland,PL,2022-W13,national,PL,Poland,26414,298291,37654247,792.1842123,8.855111284,TESSy COVID-19
Poland,PL,2022-W14,national,PL,Poland,8509,117179,37654247,311.1973,7.261540037,TESSy COVID-19
Poland,PL,2022-W15,national,PL,Poland,6926,88798,37654247,235.8246601,7.799725219,TESSy COVID-19
Poland,PL,2022-W16,national,PL,Poland,5954,84411,37654247,224.1739159,7.053583064,TESSy COVID-19
Poland,PL,2022-W17,national,PL,Poland,5472,88606,37654247,235.3147575,6.175654019,TESSy COVID-19
Poland,PL,2022-W18,national,PL,Poland,3671,61435,37654247,163.1555665,5.975421177,TESSy COVID-19
Poland,PL,2022-W19,national,PL,Poland,2928,24423,37654247,64.86120941,11.98869918,TESSy COVID-19
Poland,PL,2022-W20,national,PL,Poland,2067,58142,37654247,154.410205,3.555089264,TESSy COVID-19
Poland,PL,2022-W21,national,PL,Poland,1645,52691,37654247,139.9337504,3.12197529,TESSy COVID-19
Poland,PL,2022-W22,national,PL,Poland,1427,40658,37654247,107.9771958,3.509764376,TESSy COVID-19
Poland,PL,2022-W23,national,PL,Poland,1426,32446,37654247,86.16823489,4.394994761,TESSy COVID-19
Poland,PL,2022-W24,national,PL,Poland,1197,23565,37654247,62.58258199,5.079567155,TESSy COVID-19
Poland,PL,2022-W25,national,PL,Poland,1877,24798,37654247,65.85711301,7.569158803,TESSy COVID-19
Poland,PL,2022-W26,national,PL,Poland,3364,28084,37654247,74.58388426,11.97835066,TESSy COVID-19
Poland,PL,2022-W27,national,PL,Poland,5929,32660,37654247,86.73656387,18.15370484,TESSy COVID-19
Poland,PL,2022-W28,national,PL,Poland,10339,40716,37654247,108.1312289,25.39296591,TESSy COVID-19
Poland,PL,2022-W29,national,PL,Poland,16851,54155,37654247,143.821758,31.11624042,TESSy COVID-19
Poland,PL,2022-W30,national,PL,Poland,20648,62704,37654247,166.5257043,32.9293187,TESSy COVID-19
Poland,PL,2022-W31,national,PL,Poland,24594,67468,37654247,179.1776635,36.4528369,TESSy COVID-19
Poland,PL,2022-W32,national,PL,Poland,25169,70806,37654247,188.0425334,35.54642262,TESSy COVID-19
Poland,PL,2022-W33,national,PL,Poland,24383,67036,37654247,178.0303826,36.37299362,TESSy COVID-19
Poland,PL,2022-W34,national,PL,Poland,23366,69701,37654247,185.1079375,33.52319192,TESSy COVID-19
Poland,PL,2022-W35,national,PL,Poland,20183,67265,37654247,178.6385477,30.0052033,TESSy COVID-19
Poland,PL,2022-W36,national,PL,Poland,25348,74602,37654247,198.1237336,33.97764135,TESSy COVID-19
Poland,PL,2022-W37,national,PL,Poland,32117,92752,37654247,246.3254676,34.62674659,TESSy COVID-19
Poland,PL,2022-W38,national,PL,Poland,28685,94945,37654247,252.1495118,30.21222813,TESSy COVID-19
Poland,PL,2022-W39,national,PL,Poland,23613,86244,37654247,229.0418927,27.37929595,TESSy COVID-19
Poland,PL,2022-W40,national,PL,Poland,17903,78089,37654247,207.3843091,22.92640449,TESSy COVID-19
Poland,PL,2022-W41,national,PL,Poland,11490,64620,37654247,171.6141077,17.78087279,TESSy COVID-19
Poland,PL,2022-W42,national,PL,Poland,8031,57235,37654247,152.0014462,14.03162401,TESSy COVID-19
Poland,PL,2022-W43,national,PL,Poland,5379,49062,37654247,130.2960593,10.96367861,TESSy COVID-19
Poland,PL,2022-W44,national,PL,Poland,3471,39532,37654247,104.9868292,8.780228676,TESSy COVID-19
Poland,PL,2022-W45,national,PL,Poland,2493,34737,37654247,92.25254192,7.17678556,TESSy COVID-19
Poland,PL,2022-W46,national,PL,Poland,2531,37426,37654247,99.39383465,6.762678352,TESSy COVID-19
Poland,PL,2022-W47,national,PL,Poland,2480,36144,37654247,95.98917222,6.861443116,TESSy COVID-19
Poland,PL,2022-W48,national,PL,Poland,3104,37322,37654247,99.11763738,8.31681046,TESSy COVID-19
Poland,PL,2022-W49,national,PL,Poland,3191,38841,37654247,103.1517109,8.215545429,TESSy COVID-19
Poland,PL,2022-W50,national,PL,Poland,4022,45621,37654247,121.1576479,8.816115385,TESSy COVID-19
Poland,PL,2022-W51,national,PL,Poland,3920,45150,37654247,119.906793,8.682170543,TESSy COVID-19
Poland,PL,2022-W52,national,PL,Poland,3112,39623,37654247,105.2285018,7.854024178,TESSy COVID-19
Poland,PL,2023-W01,national,PL,Poland,2616,36043,37654247,95.72094218,7.257997392,TESSy COVID-19
Poland,PL,2023-W02,national,PL,Poland,2008,31012,37654247,82.35989954,6.474912937,TESSy COVID-19
Poland,PL,2023-W03,national,PL,Poland,2162,27229,37654247,72.31322406,7.940063902,TESSy COVID-19
Poland,PL,2023-W04,national,PL,Poland,2875,25508,37654247,67.74269049,11.27097381,TESSy COVID-19
Poland,PL,2023-W05,national,PL,Poland,4826,34792,37654247,92.39860779,13.87100483,TESSy COVID-19
Poland,PL,2023-W06,national,PL,Poland,6721,33886,37654247,89.9925047,19.8341498,TESSy COVID-19
Poland,PL,2023-W07,national,PL,Poland,10673,40476,37654247,107.4938506,26.36871232,TESSy COVID-19
Poland,PL,2023-W08,national,PL,Poland,15113,48685,37654247,129.2948442,31.04241553,TESSy COVID-19
Poland,PL,2023-W09,national,PL,Poland,17065,51833,37654247,137.6551229,32.92304131,TESSy COVID-19
Poland,PL,2023-W10,national,PL,Poland,20461,60117,37654247,159.6552973,34.03529784,TESSy COVID-19
Poland,PL,2023-W11,national,PL,Poland,20196,64488,37654247,171.2635496,31.31745441,TESSy COVID-19
Poland,PL,2023-W12,national,PL,Poland,15311,57158,37654247,151.796954,26.7871514,TESSy COVID-19
Poland,PL,2023-W13,national,PL,Poland,9256,45334,37654247,120.3954497,20.4173468,TESSy COVID-19
Poland,PL,2023-W14,national,PL,Poland,6244,38081,37654247,101.1333463,16.39662824,TESSy COVID-19
Poland,PL,2023-W15,national,PL,Poland,4660,32879,37654247,87.31817157,14.17318045,TESSy COVID-19
Poland,PL,2023-W16,national,PL,Poland,3182,30503,37654247,81.00812639,10.43176081,TESSy COVID-19
Poland,PL,2023-W17,national,PL,Poland,1878,26146,37654247,69.43705447,7.182743058,TESSy COVID-19
Poland,PL,2023-W18,national,PL,Poland,913,17273,37654247,45.87264751,5.285706015,TESSy COVID-19
Poland,PL,2023-W19,national,PL,Poland,787,19721,37654247,52.37390619,3.990669844,TESSy COVID-19
Poland,PL,2023-W20,national,PL,Poland,661,17875,37654247,47.47140475,3.697902098,TESSy COVID-19
Poland,PL,2023-W21,national,PL,Poland,509,16347,37654247,43.41342957,3.113721172,TESSy COVID-19
Poland,PL,2023-W22,national,PL,Poland,377,14478,37654247,38.44984604,2.603950822,TESSy COVID-19
Poland,PL,2023-W23,national,PL,Poland,250,12129,37654247,32.21150592,2.061175695,TESSy COVID-19
Poland,PL,2023-W24,national,PL,Poland,204,12763,37654247,33.89524693,1.598370289,TESSy COVID-19
Poland,PL,2023-W25,national,PL,Poland,172,11448,37654247,30.40294499,1.502445842,TESSy COVID-19
Poland,PL,2023-W26,national,PL,Poland,102,8174,37654247,21.70804265,1.247859065,TESSy COVID-19
Poland,PL,2023-W27,national,PL,Poland,66,3885,37654247,10.31756126,1.698841699,TESSy COVID-19
Poland,PL,2023-W28,national,PL,Poland,83,4280,37654247,11.36657971,1.939252336,TESSy COVID-19
Poland,PL,2023-W29,national,PL,Poland,155,4553,37654247,12.09159753,3.404348781,TESSy COVID-19
Poland,PL,2023-W30,national,PL,Poland,45,3194,37654247,8.482442897,1.408891672,TESSy COVID-19
Poland,PL,2023-W31,national,PL,Poland,92,3049,37654247,8.097360173,3.017382748,TESSy COVID-19
Poland,PL,2023-W32,national,PL,Poland,129,2872,37654247,7.627293676,4.491643454,TESSy COVID-19
Poland,PL,2023-W33,national,PL,Poland,187,3143,37654247,8.347000008,5.949729558,TESSy COVID-19
Poland,PL,2023-W34,national,PL,Poland,254,3104,37654247,8.243426034,8.182989691,TESSy COVID-19
Poland,PL,2023-W35,national,PL,Poland,369,3198,37654247,8.493065869,11.53846154,TESSy COVID-19
Portugal,PT,2020-W01,national,PT,Portugal,NA,NA,10352042,NA,NA,NA
Portugal,PT,2020-W02,national,PT,Portugal,NA,NA,10352042,NA,NA,NA
Portugal,PT,2020-W03,national,PT,Portugal,NA,NA,10352042,NA,NA,NA
Portugal,PT,2020-W04,national,PT,Portugal,NA,NA,10352042,NA,NA,NA
Portugal,PT,2020-W05,national,PT,Portugal,NA,NA,10352042,NA,NA,NA
Portugal,PT,2020-W06,national,PT,Portugal,NA,NA,10352042,NA,NA,NA
Portugal,PT,2020-W07,national,PT,Portugal,NA,NA,10352042,NA,NA,NA
